_id,date,product_id,sales_amount,store_location,Temperature (°C),Humidity (%),Weather Description
67a8325f47fd2791e7bcde04,2019-03-27,P909,167,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde05,2019-01-27,P910,514,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde06,2019-03-27,P911,91,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde07,2019-01-19,P912,235,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde08,2019-02-07,P913,782,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde09,2019-01-31,P914,431,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde0a,2019-02-25,P915,313,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde0b,2019-02-02,P916,223,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde0c,2019-03-14,P917,44,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde0d,2019-03-11,P918,397,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde0e,2019-02-22,P919,217,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde0f,2019-03-02,P920,82,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde10,2019-03-10,P921,338,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde11,2019-02-08,P922,103,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde12,2019-02-22,P923,26,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde13,2019-01-10,P924,611,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde14,2019-03-14,P925,221,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde15,2019-01-10,P926,57,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde16,2019-02-15,P927,92,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde17,2019-01-13,P928,374,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde18,2019-02-15,P929,833,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde19,2019-03-02,P930,53,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde1a,2019-03-24,P931,629,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde1b,2019-02-02,P932,175,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde1c,2019-02-27,P933,781,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde1d,2019-01-20,P934,470,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde1e,2019-01-03,P935,397,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde1f,2019-01-24,P936,270,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde20,2019-01-05,P937,579,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde21,2019-03-30,P938,469,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde22,2019-02-17,P939,290,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde23,2019-03-21,P940,360,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde24,2019-03-02,P941,279,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde25,2019-03-27,P942,943,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde26,2019-01-19,P943,479,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde27,2019-02-19,P944,266,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde28,2019-03-28,P945,74,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde29,2019-01-05,P946,690,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde2a,2019-03-26,P947,176,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde2b,2019-02-03,P948,56,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde2c,2019-02-06,P949,188,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde2d,2019-02-24,P950,222,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde2e,2019-02-21,P951,125,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde2f,2019-01-09,P952,68,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde30,2019-02-25,P953,263,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde31,2019-01-13,P954,88,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde32,2019-02-09,P955,415,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde33,2019-01-06,P956,312,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde34,2019-01-10,P957,477,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde35,2019-02-07,P958,289,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde36,2019-01-09,P959,165,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde37,2019-02-19,P960,932,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde38,2019-03-18,P961,96,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde39,2019-02-05,P962,43,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde3a,2019-03-19,P963,16,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde3b,2019-03-30,P964,304,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde3c,2019-01-26,P965,69,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde3d,2019-03-02,P966,80,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde3e,2019-03-04,P967,314,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde3f,2019-01-13,P968,255,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde40,2019-03-25,P969,49,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde41,2019-03-11,P970,181,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde42,2019-01-01,P971,888,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde43,2019-02-10,P972,271,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde44,2019-01-26,P973,640,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde45,2019-02-11,P974,252,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde46,2019-02-07,P975,180,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde47,2019-03-06,P976,104,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde48,2019-03-04,P977,313,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde49,2019-02-26,P978,167,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde4a,2019-03-10,P979,26,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde4b,2019-02-04,P980,71,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde4c,2019-01-19,P981,250,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde4d,2019-01-23,P982,244,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde4e,2019-03-14,P983,921,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde4f,2019-01-23,P984,734,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde50,2019-01-09,P985,708,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde51,2019-02-07,P986,334,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde52,2019-02-18,P987,30,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde53,2019-01-03,P988,520,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde54,2019-03-29,P989,864,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde55,2019-01-28,P990,633,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde56,2019-03-22,P991,296,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde57,2019-01-24,P992,804,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde58,2019-03-10,P993,121,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde59,2019-02-22,P994,183,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde5a,2019-02-18,P995,63,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde5b,2019-01-29,P996,42,Naypyitaw,NaN,NaN,
67a8325f47fd2791e7bcde5c,2019-03-02,P997,1022,Mandalay,29.850000000000023,32,clear sky
67a8325f47fd2791e7bcde5d,2019-02-09,P998,33,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde5e,2019-02-22,P999,69,Yangon,28.980000000000018,70,broken clouds
67a8325f47fd2791e7bcde5f,2019-02-18,P1000,649,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e66e,2019-01-05,P001,548,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e66f,2019-03-08,P002,80,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e670,2019-03-03,P003,340,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e671,2019-01-27,P004,489,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e672,2019-02-08,P005,634,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e673,2019-03-25,P006,627,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e674,2019-02-25,P007,433,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e675,2019-02-24,P008,772,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e676,2019-01-10,P009,76,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e677,2019-02-20,P010,172,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e678,2019-02-06,P011,60,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e679,2019-03-09,P012,107,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e67a,2019-02-12,P013,246,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e67b,2019-02-07,P014,453,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e67c,2019-03-29,P015,749,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e67d,2019-01-15,P016,590,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e67e,2019-03-11,P017,506,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e67f,2019-01-01,P018,457,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e680,2019-01-21,P019,172,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e681,2019-03-11,P020,84,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e682,2019-02-25,P021,451,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e683,2019-03-05,P022,277,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e684,2019-03-15,P023,69,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e685,2019-02-17,P024,181,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e686,2019-03-02,P025,279,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e687,2019-03-22,P026,441,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e688,2019-02-08,P027,35,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e689,2019-03-10,P028,184,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e68a,2019-01-25,P029,463,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e68b,2019-03-15,P030,235,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e68c,2019-02-25,P031,494,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e68d,2019-01-28,P032,737,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e68e,2019-01-10,P033,703,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e68f,2019-03-15,P034,202,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e690,2019-02-06,P035,417,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e691,2019-01-07,P036,71,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e692,2019-03-10,P037,328,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e693,2019-01-15,P038,575,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e694,2019-03-23,P039,461,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e695,2019-03-03,P040,253,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e696,2019-01-17,P041,91,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e697,2019-02-02,P042,117,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e698,2019-02-08,P043,435,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e699,2019-03-04,P044,829,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e69a,2019-03-16,P045,32,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e69b,2019-03-09,P046,394,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e69c,2019-02-27,P047,535,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e69d,2019-02-06,P048,189,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e69e,2019-02-10,P049,119,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e69f,2019-03-19,P050,867,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6a0,2019-02-03,P051,671,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6a1,2019-02-10,P052,234,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6a2,2019-03-22,P053,75,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6a3,2019-01-25,P054,16,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6a4,2019-03-07,P055,33,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6a5,2019-02-28,P056,722,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6a6,2019-03-27,P057,93,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6a7,2019-02-07,P058,752,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6a8,2019-01-20,P059,759,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6a9,2019-03-12,P060,192,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6aa,2019-02-15,P061,77,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6ab,2019-02-24,P062,351,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6ac,2019-02-03,P063,520,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6ad,2019-03-06,P064,166,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6ae,2019-02-14,P065,318,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6af,2019-03-13,P066,166,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6b0,2019-02-10,P067,70,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6b1,2019-01-07,P068,614,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6b2,2019-01-24,P069,827,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6b3,2019-02-02,P070,19,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6b4,2019-01-06,P071,939,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6b5,2019-02-11,P072,652,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6b6,2019-03-05,P073,152,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6b7,2019-03-09,P074,478,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6b8,2019-01-22,P075,705,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6b9,2019-01-13,P076,437,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6ba,2019-01-09,P077,463,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6bb,2019-01-12,P078,189,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6bc,2019-03-05,P079,822,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6bd,2019-01-22,P080,106,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6be,2019-01-21,P081,624,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6bf,2019-01-26,P082,304,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6c0,2019-01-23,P083,161,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6c1,2019-02-23,P084,337,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6c2,2019-03-09,P085,256,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6c3,2019-03-05,P086,610,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6c4,2019-03-25,P087,401,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6c5,2019-03-27,P088,362,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6c6,2019-01-02,P089,44,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6c7,2019-02-27,P090,485,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6c8,2019-01-23,P091,198,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6c9,2019-01-26,P092,471,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6ca,2019-01-10,P093,161,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6cb,2019-03-12,P094,608,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6cc,2019-02-06,P095,94,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6cd,2019-03-08,P096,102,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6ce,2019-03-29,P097,922,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6cf,2019-02-09,P098,78,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6d0,2019-03-23,P099,166,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6d1,2019-03-05,P100,521,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6d2,2019-03-26,P101,51,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6d3,2019-03-01,P102,742,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6d4,2019-02-01,P103,218,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6d5,2019-03-28,P104,367,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6d6,2019-03-19,P105,223,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6d7,2019-01-12,P106,931,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6d8,2019-01-05,P107,172,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6d9,2019-03-22,P108,391,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6da,2019-03-24,P109,321,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6db,2019-03-03,P110,860,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6dc,2019-02-05,P111,34,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6dd,2019-02-05,P112,309,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6de,2019-02-15,P113,535,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6df,2019-01-19,P114,548,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6e0,2019-02-01,P115,763,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6e1,2019-03-02,P116,85,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6e2,2019-03-05,P117,115,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6e3,2019-01-16,P118,53,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6e4,2019-02-02,P119,115,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6e5,2019-01-20,P120,112,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6e6,2019-02-14,P121,836,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6e7,2019-01-12,P122,419,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6e8,2019-03-09,P123,944,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6e9,2019-03-13,P124,536,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6ea,2019-03-09,P125,474,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6eb,2019-03-10,P126,688,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6ec,2019-01-27,P127,169,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6ed,2019-01-08,P128,299,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6ee,2019-01-08,P129,575,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6ef,2019-02-08,P130,853,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6f0,2019-01-25,P131,291,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6f1,2019-03-06,P132,580,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6f2,2019-02-10,P133,146,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6f3,2019-02-17,P134,550,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6f4,2019-03-08,P135,512,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6f5,2019-02-18,P136,284,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6f6,2019-01-18,P137,138,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6f7,2019-02-18,P138,216,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6f8,2019-02-16,P139,545,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e6f9,2019-03-16,P140,609,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6fa,2019-01-23,P141,942,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6fb,2019-01-25,P142,950,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6fc,2019-02-05,P143,720,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6fd,2019-02-22,P144,31,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e6fe,2019-01-21,P145,491,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e6ff,2019-03-08,P146,291,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e700,2019-02-10,P147,316,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e701,2019-03-19,P148,277,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e702,2019-03-06,P149,603,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e703,2019-03-27,P150,272,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e704,2019-03-23,P151,384,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e705,2019-03-11,P152,254,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e706,2019-01-29,P153,786,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e707,2019-02-07,P154,103,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e708,2019-01-28,P155,680,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e709,2019-02-20,P156,484,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e70a,2019-01-04,P157,75,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e70b,2019-03-07,P158,263,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e70c,2019-03-30,P159,918,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e70d,2019-03-27,P160,588,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e70e,2019-01-19,P161,362,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e70f,2019-02-25,P162,66,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e710,2019-03-13,P163,336,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e711,2019-01-30,P164,160,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e712,2019-02-20,P165,418,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e713,2019-02-25,P166,357,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e714,2019-01-16,P167,1003,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e715,2019-02-08,P168,1039,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e716,2019-01-19,P169,323,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e717,2019-02-01,P170,510,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e718,2019-01-03,P171,367,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e719,2019-01-26,P172,420,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e71a,2019-03-03,P173,175,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e71b,2019-01-19,P174,333,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e71c,2019-01-18,P175,166,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e71d,2019-03-21,P176,319,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e71e,2019-03-03,P177,186,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e71f,2019-02-13,P178,165,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e720,2019-03-23,P179,465,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e721,2019-01-28,P180,273,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e722,2019-02-09,P181,472,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e723,2019-01-23,P182,323,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e724,2019-03-23,P183,162,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e725,2019-01-25,P184,288,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e726,2019-03-04,P185,90,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e727,2019-03-05,P186,56,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e728,2019-03-03,P187,793,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e729,2019-02-08,P188,195,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e72a,2019-02-10,P189,77,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e72b,2019-01-28,P190,293,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e72c,2019-02-11,P191,242,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e72d,2019-01-15,P192,154,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e72e,2019-03-16,P193,829,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e72f,2019-01-26,P194,107,Mandalay,31.810000000000002,25,clear sky
67a832b7528e94194dd3e730,2019-03-19,P195,171,Yangon,28.980000000000018,70,broken clouds
67a832b7528e94194dd3e731,2019-01-13,P196,78,Naypyitaw,NaN,NaN,
67a832b7528e94194dd3e732,2019-03-26,P197,91,Naypyitaw,NaN,NaN,
